genus,family,order,class,phylum,gene,n,n_res,f_res
Prosthecomicrobium,Kaistiaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Protaetiibacter,Microbacteriaceae,Micrococcales,Actinomycetes,Actinomycetota,rrs,3,2,0.6666666666666666
Proteiniborus,NA,Eubacteriales,Clostridia,Bacillota,rrs,1,0,0
Proteiniclasticum,Clostridiaceae,Eubacteriales,Clostridia,Bacillota,rrs,1,0,0
Proteiniphilum,Dysgonomonadaceae,Bacteroidales,Bacteroidia,Bacteroidota,rrs,2,0,0
Proteinivorax,Proteinivoraceae,Eubacteriales,Clostridia,Bacillota,rrs,1,1,1
Proteus,Morganellaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs,11,1,0.09090909090909091
Providencia,Morganellaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs,2,1,0.5
Pseudacidobacterium,Acidobacteriaceae,Terriglobales,Terriglobia,Acidobacteriota,rrs,1,1,1
Pseudacidovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Pseudomonadota,rrs,1,0,0
Pseudaeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Pseudaestuariivita,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Pseudahrensia,Ahrensiaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
